###	N.B.: File summary located at bottom of TSV file.					Suggested command to download: 			cut -f 1 ./4DNESTTCK612_raw_files_2022-08-01-15h-18m.tsv | tail -n +3 | grep -v ^# | xargs -n 1 curl -O -L --user <access_key_id>:<access_key_secret>
File Download URL	Experiment Set Accession	Experiment Accession	File Accession	Size (MB)	md5sum	File Type	File Format	Bio Rep No	Tech Rep No	Biosource Type	Organism	Related File Relationship	Related File	Paired End	Set Status	File Status	Publication	Experiment Type	Replicate Info	Assay Details	Biosource	Dataset	Condition	In Experiment As	Project	Generating Lab	Experimental Lab	Contributing Lab	Notes	Open Data URL
https://data.4dnucleome.org/files-fastq/4DNFIE8SDMPU/@@download/4DNFIE8SDMPU.fastq.gz	4DNESTTCK612	4DNEXF58O5SZ	4DNFIE8SDMPU	105.50	85fefe1a0071dad0efaefdd27b621b0e	reads	fastq	5	1	immortalized cell line	human	paired with	4DNFIPL8VOJ5	2	released	released	Correspondence: steveh@fhcrc.org	CUT&RUN	Biorep 5, Techrep 1	H3K27me3	K562 (Tier 2)	H3K27me3 - K562	Cell Signaling 9733S	raw file	4DN	Steve Henikoff, FREDHUTCH	Steve Henikoff, FREDHUTCH	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/db37b348-3c21-4838-94d3-638aaa1a3119/4DNFIE8SDMPU.fastq.gz
https://data.4dnucleome.org/files-fastq/4DNFIEM8X9UP/@@download/4DNFIEM8X9UP.fastq.gz	4DNESTTCK612	4DNEXF58O5SZ	4DNFIEM8X9UP	16.83	e9d36e7bf27644773dfa78230604978e	reads	fastq	5	1	immortalized cell line	human	paired with	4DNFIYT8SEB1	1	released	released	Correspondence: steveh@fhcrc.org	CUT&RUN	Biorep 5, Techrep 1	H3K27me3	K562 (Tier 2)	H3K27me3 - K562	Cell Signaling 9733S	raw file	4DN	Steve Henikoff, FREDHUTCH	Steve Henikoff, FREDHUTCH	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/82ea290a-4103-4703-99d3-17477a1ed579/4DNFIEM8X9UP.fastq.gz
https://data.4dnucleome.org/files-fastq/4DNFIGMF34X5/@@download/4DNFIGMF34X5.fastq.gz	4DNESTTCK612	4DNEXF58O5SZ	4DNFIGMF34X5	105.28	c1cae89ed686c57a542235a490a35e2f	reads	fastq	5	1	immortalized cell line	human	paired with	4DNFIX6HVUY1	2	released	released	Correspondence: steveh@fhcrc.org	CUT&RUN	Biorep 5, Techrep 1	H3K27me3	K562 (Tier 2)	H3K27me3 - K562	Cell Signaling 9733S	raw file	4DN	Steve Henikoff, FREDHUTCH	Steve Henikoff, FREDHUTCH	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/98ad0dc8-7fe9-497b-beed-29d6f11a556c/4DNFIGMF34X5.fastq.gz
https://data.4dnucleome.org/files-fastq/4DNFIINHY1MQ/@@download/4DNFIINHY1MQ.fastq.gz	4DNESTTCK612	4DNEXF58O5SZ	4DNFIINHY1MQ	106.10	cffa17b20da7810dc3b0871afabaf6dd	reads	fastq	5	1	immortalized cell line	human	paired with	4DNFIP1VL269	2	released	released	Correspondence: steveh@fhcrc.org	CUT&RUN	Biorep 5, Techrep 1	H3K27me3	K562 (Tier 2)	H3K27me3 - K562	Cell Signaling 9733S	raw file	4DN	Steve Henikoff, FREDHUTCH	Steve Henikoff, FREDHUTCH	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/0e16d2b4-d16c-413f-af28-23293ff5f0cf/4DNFIINHY1MQ.fastq.gz
https://data.4dnucleome.org/files-fastq/4DNFIJW6952A/@@download/4DNFIJW6952A.fastq.gz	4DNESTTCK612	4DNEXF58O5SZ	4DNFIJW6952A	105.49	7514aad0941d44cd67866085457c672d	reads	fastq	5	1	immortalized cell line	human	paired with	4DNFIPE6FUKY	2	released	released	Correspondence: steveh@fhcrc.org	CUT&RUN	Biorep 5, Techrep 1	H3K27me3	K562 (Tier 2)	H3K27me3 - K562	Cell Signaling 9733S	raw file	4DN	Steve Henikoff, FREDHUTCH	Steve Henikoff, FREDHUTCH	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/4acb44ec-e3f6-4567-98fe-14ed38caee77/4DNFIJW6952A.fastq.gz
https://data.4dnucleome.org/files-fastq/4DNFIP1VL269/@@download/4DNFIP1VL269.fastq.gz	4DNESTTCK612	4DNEXF58O5SZ	4DNFIP1VL269	104.00	75f3b36133a597a11205ad6e6aee2e07	reads	fastq	5	1	immortalized cell line	human	paired with	4DNFIINHY1MQ	1	released	released	Correspondence: steveh@fhcrc.org	CUT&RUN	Biorep 5, Techrep 1	H3K27me3	K562 (Tier 2)	H3K27me3 - K562	Cell Signaling 9733S	raw file	4DN	Steve Henikoff, FREDHUTCH	Steve Henikoff, FREDHUTCH	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/cc686112-981a-4776-a355-11aeb2b31c22/4DNFIP1VL269.fastq.gz
https://data.4dnucleome.org/files-fastq/4DNFIPE6FUKY/@@download/4DNFIPE6FUKY.fastq.gz	4DNESTTCK612	4DNEXF58O5SZ	4DNFIPE6FUKY	103.23	bf69b0cbc9f3f8766154f196b87250dd	reads	fastq	5	1	immortalized cell line	human	paired with	4DNFIJW6952A	1	released	released	Correspondence: steveh@fhcrc.org	CUT&RUN	Biorep 5, Techrep 1	H3K27me3	K562 (Tier 2)	H3K27me3 - K562	Cell Signaling 9733S	raw file	4DN	Steve Henikoff, FREDHUTCH	Steve Henikoff, FREDHUTCH	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/d026381d-bbfa-4239-8fd3-3041d07f1c3f/4DNFIPE6FUKY.fastq.gz
https://data.4dnucleome.org/files-fastq/4DNFIPL8VOJ5/@@download/4DNFIPL8VOJ5.fastq.gz	4DNESTTCK612	4DNEXF58O5SZ	4DNFIPL8VOJ5	103.19	b66b686daff426adf70c67a08b9ec29a	reads	fastq	5	1	immortalized cell line	human	paired with	4DNFIE8SDMPU	1	released	released	Correspondence: steveh@fhcrc.org	CUT&RUN	Biorep 5, Techrep 1	H3K27me3	K562 (Tier 2)	H3K27me3 - K562	Cell Signaling 9733S	raw file	4DN	Steve Henikoff, FREDHUTCH	Steve Henikoff, FREDHUTCH	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/e025ba91-4a06-49d7-91ac-c58eabfa99f1/4DNFIPL8VOJ5.fastq.gz
https://data.4dnucleome.org/files-fastq/4DNFIX6HVUY1/@@download/4DNFIX6HVUY1.fastq.gz	4DNESTTCK612	4DNEXF58O5SZ	4DNFIX6HVUY1	103.02	9377f44eb04fe8afbafaa05a4d99cb77	reads	fastq	5	1	immortalized cell line	human	paired with	4DNFIGMF34X5	1	released	released	Correspondence: steveh@fhcrc.org	CUT&RUN	Biorep 5, Techrep 1	H3K27me3	K562 (Tier 2)	H3K27me3 - K562	Cell Signaling 9733S	raw file	4DN	Steve Henikoff, FREDHUTCH	Steve Henikoff, FREDHUTCH	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/0e050c29-f2a9-4f61-a558-f5fa3c345eb7/4DNFIX6HVUY1.fastq.gz
https://data.4dnucleome.org/files-fastq/4DNFIXLTA5MZ/@@download/4DNFIXLTA5MZ.fastq.gz	4DNESTTCK612	4DNEXF58O5SZ	4DNFIXLTA5MZ	103.23	a710b068bcaed442a3b1dc884751ca12	reads	fastq	5	1	immortalized cell line	human	paired with	4DNFID4LVTLM	1	released	released	Correspondence: steveh@fhcrc.org	CUT&RUN	Biorep 5, Techrep 1	H3K27me3	K562 (Tier 2)	H3K27me3 - K562	Cell Signaling 9733S	raw file	4DN	Steve Henikoff, FREDHUTCH	Steve Henikoff, FREDHUTCH	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/cb6019da-5ecc-4043-9143-f7a7db659674/4DNFIXLTA5MZ.fastq.gz
https://data.4dnucleome.org/files-fastq/4DNFIYT8SEB1/@@download/4DNFIYT8SEB1.fastq.gz	4DNESTTCK612	4DNEXF58O5SZ	4DNFIYT8SEB1	17.10	ee0f3959f9bf91f035f887ef85dd0856	reads	fastq	5	1	immortalized cell line	human	paired with	4DNFIEM8X9UP	2	released	released	Correspondence: steveh@fhcrc.org	CUT&RUN	Biorep 5, Techrep 1	H3K27me3	K562 (Tier 2)	H3K27me3 - K562	Cell Signaling 9733S	raw file	4DN	Steve Henikoff, FREDHUTCH	Steve Henikoff, FREDHUTCH	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/2f486d07-ffe6-4c77-878e-a0e8ee71f057/4DNFIYT8SEB1.fastq.gz
###		
###	Summary	
###		
###	Files Selected for Download:			46	
###	Total File Rows:			46	
###	Unique Downloadable Files:			46	
###						
###	IMPORTANT: As of October 15, 2020, you must include an access key in your cURL command for bulk downloads. You can configure the access key in your profile. If you do not already have an account, you can log in with your Google or GitHub credentials.				
